,word,F_true,F_negative,power_n,F_positive,power_p,pred_n,pred_p
6094,менеджером,0.00015343287497324206,0.0002875422327654374,1.874058820937712,0.00010247711162809966,0.667895401464459,0.0006439094416482506,0.0010299342329089635
6095,менеджер,0.0014823595501447095,0.0018358465630408697,1.2384623979126066,0.0013758097327091678,0.9281214753700341,0.0004324440093727308,0.0010340350037559467
6096,настоятельно,0.0008438808123528312,0.0012441731225427582,1.4743469745139346,0.0007914721600212804,0.9378956701415809,0.0006438929150579436,0.0010607819683749744
6097,получше,0.0051795968922418644,0.008559911083094176,1.6526210941078125,0.0029304093197482116,0.5657601123626927,0.0015881812078522625,-0.0010357219119522436
6098,отключается,0.00206515700266404,0.004561968115990113,2.209017575954371,0.0010029674755090605,0.48566161033531036,0.0018171765309523366,6.0916158652446484e-05
6099,руками,0.002191367915948481,0.0023722234203148586,1.082530871721784,0.001995033130632153,0.9104053756161026,0.0001105561455721979,0.0009732797110159424
6100,активировать,0.0003303756259504486,0.0003483684743119723,1.0544617912104157,0.00033141533973342867,1.0031470656468344,0.0005108669537848135,0.0010926625124658964
6101,сенсор,0.011542111756051628,0.019624757386241105,1.7002744212688528,0.007943066333216321,0.6881813745263472,0.003211523297738182,-0.0021505824976859496
6102,движения,0.0008426434504578857,0.0010229867896462677,1.2140209350590512,0.0007042575969335359,0.8357717567861567,0.000485492956539182,0.0009707160805426287
6103,означает,0.0004207030442814701,0.0006082624154653484,1.4458236604971944,0.00035976007273694563,0.8551401698349709,0.0006081133869398974,0.0010320086502962444
6104,гаджеты,0.0005246414434568921,0.0004866099323722787,0.927509518054804,0.000486221189214175,0.9267685488405873,0.00041637446153693677,0.0010604599632253946
6105,разнообразными,0.00013116036086422304,3.317794993447355e-05,0.2529571412876738,0.00012428075240003577,0.947548112715937,0.0004825990372815069,0.0010750325594498053
6106,необходимого,0.00021901305540535356,0.0001880083829620168,0.8584345924677744,0.0001984131310246185,0.9059420254988528,0.0005064924670299711,0.0010647876271768723
6107,будто,0.005933150286263674,0.010965312453343508,1.8481433849282747,0.0036106829118326177,0.6085608382770967,0.0025706836733295144,-0.0010771099581011823
6108,попадаете,0.00010022631349058553,0.00011059316644824516,1.1034344434770957,0.00010247711162809966,1.0224571577974435,0.0005694061467999418,0.00108314079439162
6109,обновления,0.01038641574617253,0.014045332138927136,1.35227902311757,0.008278842401104136,0.79708367192551,0.00034036790018152595,-0.0006433689763567802
6110,откровенно,0.0019426581750644357,0.003666163467759327,1.8871891693646643,0.001022590752203803,0.5263873826747132,0.0012931442108764285,0.00020395821744069128
6111,взрослого,0.00023386139814469959,0.00021012701625166581,0.8985109039742064,0.0001984131310246185,0.8484218968957511,0.0005076078563319957,0.0010499392844375262
6112,добавок,0.0003130525594212116,0.0005363768572739891,1.7133763680631504,0.0002245774999509418,0.7173795364144372,0.0006638817426657012,0.0009981390980792018
6113,требованию,0.00020292735077106206,0.00018247872463960453,0.8992317888458161,0.00018315058248426322,0.9025426182737164,0.00051858723865392,0.001064895263108888
6114,приготовить,0.0003192393688959391,0.00023224564954131484,0.7274968947110618,0.0003139724271158798,0.9835015906770066,0.00043819361762212697,0.0010855381195749476
6115,продал,0.0029176993482814897,0.006148980054522431,2.107475555404346,0.001759553810295243,0.6030620705768096,0.0021100319593032324,4.295044192473979e-07
6116,билетов,0.00012126146570465904,5.529658322412258e-05,0.456011173069616,0.00010683783978248688,0.8810535083148184,0.0005084616644824415,0.0010666708046639113
6117,вернуть,0.004695788391318174,0.015162323120054411,3.2289195884736475,0.0010967231308283856,0.2335546322436646,0.006837163723125101,-0.0024715642365448496
6118,справедливости,0.0003229514545807756,0.00051425822398434,1.5923700503281535,0.00018315058248426322,0.5671149019037911,0.0006380191154647666,0.0009448711592991743
6119,упомянуть,0.0003204767307908846,0.0003151905243774987,0.9835051786744691,0.0003161527911930734,0.9865077892328081,0.0004968202508823215,0.0010865833389231841
6120,администрация,0.0003724459303785956,0.0008460377233290755,2.271571936546785,0.00019623276694742488,0.5268758521483964,0.0008279806202875066,0.000909072170960448
6121,вернувшись,0.00017199330339742457,0.00032072018269991095,1.8647248257033793,0.00013518257278600382,0.7859757915901977,0.0006492946112861242,0.0010456125231325152
6122,исчезли,0.0005580502146204206,0.0005640251488860503,1.0107068039919915,0.00044043354359310917,0.7892364021267997,0.0004388387525182055,0.0009791169859550382
6123,негативных,0.0006681754232705702,0.0005529658322412258,0.8275758326078216,0.0006868146843159871,1.0278957597006215,0.00032073167784737067,0.0011269234577844863
6124,веселый,0.00013858453223389603,4.423726657929807e-05,0.31920782114873125,0.00014826475724916547,1.069850688667994,0.00048315673193251925,0.0010927167817551375
6125,отнесли,0.00017570538908226105,0.00048108027404986645,2.73799384619123,7.849310677896995e-05,0.4467313563286403,0.0007613195829012251,0.0009825533251249393
6126,ума,0.001547939730576821,0.002554702144954463,1.6503886388409221,0.0009942460192002862,0.6423027974285488,0.0008856851202851664,0.0005690031057669364
6127,обеду,0.00021035152214073506,0.00027095325779820064,1.2880974429884096,0.0001569862135579399,0.7463041482196109,0.0005750179954497296,0.0010300801168210275
6128,любителям,0.001575161692265622,0.0011446392727393374,0.7266804915074808,0.0015720424996565926,0.9980197635427872,-0.0001592247590410155,0.001146665173521439
6129,классического,0.00011136257054509504,0.00012165248309306968,1.0924000990423246,9.811638347371244e-05,0.8810535083148184,0.0005662517557661176,0.001067439374850746
6130,интерьера,0.00022025041730029907,0.0001437711163827187,0.6527620612254953,0.00022675786402813543,1.0295456726375407,0.00047332764105228423,0.0010932238214432964
6131,пробовала,0.0007980984222398477,0.0006912072903015323,0.8660677317988832,0.0008350794415651526,1.0463364145258154,0.00029058200413666004,0.0011522159833516035
6132,прачечная,0.00012497355138949554,9.40041914810084e-05,0.7521926874593865,0.00010465747570529327,0.8374369980022036,0.0005326861098700038,0.0010606761377358923
6133,стирка,0.0010195862014350924,0.0007465038735256548,0.7321635703532791,0.0011163464075231281,1.094901447226182,0.000109003555044842,0.0012251811845268726
6134,глажка,0.00018807900803171607,0.00012718214141548193,0.676216568486128,0.00021367567956497377,1.1360953133533185,0.0004935262512898392,0.0011116997432527858
6135,стрелки,0.00017323066529237004,0.00029307189108784967,1.6918014520882756,5.668946600703386e-05,0.327248445945504,0.0006281025843394653,0.0009622022364830077
6136,грудь,0.0011185751530307323,0.0011391096144169252,1.0183576949036957,0.0008568830823370887,0.766048736211778,0.0002933708471835315,0.0008545650649925416
6137,троечку,0.0009255466974192343,0.0024938759034079283,2.6944895491084075,0.00020931495141058654,0.22615277218776086,0.0014641778903289836,0.00036966689137890303
6138,напрягает,0.0035029715245907117,0.0031463755854525747,0.8982018732853383,0.0028475554848148544,0.8128971260043467,-0.0006423168416220585,0.0005541653684579826
6139,одноместном,0.00016704385581764255,0.0001990676996068413,1.1917091989552633,8.285383493335717e-05,0.4960004935698237,0.0005664435326383676,0.0009957800208759224
6140,описать,0.0006124941379980227,0.0008018004567497774,1.3090744988523724,0.0005341891989124344,0.8721539779278,0.0005560049485853383,0.0010228240560342739
6141,пространство,0.0006100194142081317,0.0005916734404981116,0.969925590427585,0.0005407302911440153,0.8864148886899593,0.00040682421798220777,0.001032146523553712
6142,трубы,0.00042317776807136113,0.0006193217321101729,1.4635025250327793,0.00035103861642817117,0.8295299113373437,0.0006136205291706917,0.0010204036015336241
6143,кондиционеров,0.00014848342739346004,0.00029307189108784967,1.9737683607696548,6.323055823861468e-05,0.4258425290188289,0.0006528498222383753,0.0009937972181114645
6144,создают,0.00025984599793855506,0.0001880083829620168,0.7235377279371242,0.0002660044174176204,1.0237002668038844,0.00046565952449676963,0.0010947147031823215
6145,заняты,0.00043183930133597966,0.0007243852402360058,1.6774416733145359,0.000268184781494814,0.6210291204740553,0.0006807867231025842,0.0009250039810280791
6146,привык,0.007356116465451,0.0044016080246401575,0.5983602958589505,0.007631274270177634,1.0374053083605936,-0.003589519989134561,0.0017090036751396132
6147,приходил,0.00020045262698117105,0.0003262498410223232,1.627565804128716,0.00012428075240003577,0.6200006169622797,0.0006248262207127204,0.0010057402933328573
6148,ваши,0.0014105925602378704,0.00205703289593736,1.4582757303005196,0.0011992002424564853,0.8501393501283335,0.0006638483196932769,0.0009209129129650211
6149,потребности,0.0009861774302715638,0.0005308471989515768,0.5382877184741465,0.0011359696842178706,1.151891788788006,-1.3234061194993506e-05,0.0012791331868790415
6150,правдой,0.0023744974764004154,0.001692075446658151,0.7126035986457344,0.0027407176450323675,1.1542305992201425,-0.0005634581751518845,0.0015707929357323472
6151,основным,0.0012720080280039744,0.0009566308897773207,0.7520635630566411,0.0011861180579933238,0.9324768648312476,8.23718286898159e-06,0.0010458019577398235
6152,радушный,0.00021901305540535356,4.9766924901710325e-05,0.2272326862414697,0.00027690623780358845,1.2643366729489485,0.00040671914177140434,0.0011469605519314344
6153,просите,0.0002746943406779011,0.00022671599121890258,0.825339141168341,0.00020713458733339293,0.7540548044135832,0.0004787477128298223,0.0010182366668770539
6154,обычное,0.0005605249384103117,0.0008294487483618387,1.4797713563186217,0.0003990066261264306,0.7118445563868069,0.0006279288132247627,0.0009332732185446837
6155,доступных,0.0003476986924796856,0.00042025403250333163,1.2086730309688614,0.00029652951449833095,0.8528347126748421,0.0005454260163900313,0.0010388181460457427
6156,разнообразных,0.00024623501709415457,0.0001437711163827187,0.5838776226037093,0.00025728296110884595,1.044867477197473,0.00044734304125842875,0.0010991953590539926
6157,частях,0.00013239772275916854,0.00017694906631719227,1.3364962978937533,9.157529124213161e-05,0.6916681747518201,0.0005851259336554708,0.0010395564789071256
6158,позволило,0.00013982189412884154,5.529658322412258e-05,0.39547871646745464,0.00017224876209829518,1.2319155249003657,0.000489901236058259,0.001116587813535197
6159,пробовать,0.0012522102376848463,0.0012165248309306967,0.9715020643657037,0.0013736293686319742,1.0969638542259599,0.00021560882467421493,0.0012619017349726276
6160,свойство,0.0002487097408840456,0.00033177949934473546,1.334002834651414,0.0002005934951018121,0.8065365449250079,0.0005805600398201885,0.0010373735229413624
6161,старенькая,0.00021158888403568056,0.0003594277909567968,1.6987082879844762,0.0001111985679368741,0.5255406891702425,0.000637635561720267,0.000980908548819254
6162,чел,0.0002487097408840456,0.00029307189108784967,1.178369170608749,0.00018315058248426322,0.7364029323228333,0.0005526235087477898,0.0010191128729959043
6163,готовьтесь,0.00027840642636273757,0.0005640251488860503,2.0259056382239473,0.00012210038832284216,0.4385688574722652,0.0007184825407758886,0.0009255039127081086
6164,проснуться,0.00010146367538553103,0.0001437711163827187,1.4169713036358311,6.54109223158083e-05,0.6446732987669404,0.0005921143829670523,0.0010430995513625758
6165,первыми,0.0002425229314093181,0.00022671599121890258,0.9348229047927128,0.00023329895625971624,0.9619665856090364,0.0005109191220984054,0.0010777990510638241
6166,моется,0.00010022631349058553,4.9766924901710325e-05,0.49654549956469307,0.0001330022087088102,1.3270188643754057,0.0005255058836861724,0.0011150969317961718
6167,гость,0.00022025041730029907,0.00022118633289649033,1.0042493249623006,0.00023329895625971624,1.0592441055020851,0.0005292007031970816,0.0011000715651728432
6168,помогло,0.0019191482990604711,0.004926925565269322,2.567245880728094,0.000726061237705472,0.3783247173034617,0.002226586813238522,-8.296295562813393e-05
6169,возникающие,0.00011136257054509504,6.082624154653484e-05,0.5462000495211623,0.00011992002424564854,1.0768431768292226,0.0005223514926523483,0.001090265187282569
6170,вызывает,0.0033148925165589955,0.003411799184928363,1.0292337286609705,0.0030328864313763112,0.9149275327106475,-0.0002626730490938945,0.0009362637821601926
6171,двоякое,0.00039471844448761464,0.0007354445568808303,1.8632130500907131,0.00014608439317197186,0.3700977119566949,0.0007258894459716343,0.0008343002882582365
6172,оформленный,0.00012126146570465904,3.8707608256885805e-05,0.3192078211487312,0.00012210038832284216,1.0069182952169353,0.0004964888654514136,0.0010826488733661872
6173,материалов,0.0014637991217205269,0.0015040670636961343,1.0275091994373362,0.0014324991987162015,0.9786173372152759,0.0002115484571763534,0.0011119425445028685
6174,эргономичный,0.0003712085684836501,0.00015483043302754322,0.4170982196343421,0.0004426139076703028,1.192359081252721,0.0003303513558896186,0.001168241213334991
6175,прямиком,0.00011383729433498603,0.00012718214141548193,1.1172273740205594,0.00011337893201406771,0.9959735311384904,0.0005677679649865692,0.0010809427197631311
6176,мыться,0.0007300435180178452,0.0003760167659240336,0.5150607554806647,0.0009375565531932523,1.2842474866961762,0.0001311537267691303,0.001327552206003173
6177,необходимая,0.00023757348382953607,0.00017141940799478,0.7215426790549445,0.00023547932033690986,0.9911851968541707,0.0004759592395747606,0.0010850310798867886
6178,косметика,0.0003501734162695766,0.00012718214141548193,0.36319759155438675,0.00043171208728433476,1.232852258984693,0.0003314318430519787,0.001177863459333153
6179,упаковке,0.0006533270805312243,0.000879215673263549,1.345751155070219,0.0006584699513124702,1.0078718163298301,0.000571045068196934,0.0011120982443624625
6180,лопатки,0.00010146367538553103,4.423726657929807e-05,0.4359911703494866,0.00012646111647722936,1.2463683776160845,0.0005202775887808843,0.0011070118261716797
6181,выполнен,0.0006508523567413332,0.0006193217321101729,0.9515548736905143,0.0005930590289966619,0.911203628371219,0.0003859459405007196,0.001046095530856885
6182,дизайне,0.0005568128527254751,0.0004976692490171032,0.8937818992164475,0.0005777964804563066,1.0376852431263417,0.00039218491828903906,0.0011241569661704673
6183,частей,0.00025737127414866406,0.0004644912990826297,1.8047519118793651,0.00015916657763513352,0.6184317894902092,0.0006676808988037941,0.0009853429460562808
6184,яблоки,0.0005790853668344942,0.0003262498410223232,0.5633881629676324,0.0006453877668493085,1.1144950361589157,0.00024619348085939724,0.0011726444706000989
6185,качественные,0.0033371650306680146,0.0019187914378770536,0.5749764905971584,0.004031493178730985,1.208059278364182,-0.0013624974759954343,0.0019594134774286575
6186,отличались,0.00012868563707433203,0.00015483043302754322,1.20316794125291,9.375565531932523e-05,0.7285634780295615,0.0005728742872989367,0.0010455511458351446
6187,чемто,0.0017768516811417386,0.001609130571821967,0.9056077042896454,0.0016897821598250476,0.9509978676100059,-2.5676375048347714e-05,0.0010682345717771661
6188,напомнил,0.00016580649392269704,0.00017141940799478,1.0338521968548458,0.00014608439317197186,0.8810535083148184,0.0005477262294815996,0.001063212238823154
6189,сложились,0.00010641312296531303,0.00013824145806030645,1.2991015976983247,9.375565531932523e-05,0.8810535083148184,0.0005831740023769276,0.0010678236599441634
6190,противоречивые,0.00020416471266600757,0.00032072018269991095,1.570889398622847,9.811638347371244e-05,0.4805746408989919,0.0006171232020175412,0.0009746372327298334
6191,говорится,0.0014650364836154724,0.0018800838296201678,1.2833017134019937,0.0012188235191512278,0.8319407282905127,0.00048169453998470947,0.0008870122207760595
6192,нуля,0.0006558018043211153,0.0010616943979031535,1.618925704241112,0.0005320088348352408,0.811234173693644,0.0007002711337483513,0.0009772338084679992
6193,визит,0.00019179109371655255,0.00021012701625166581,1.095603618394355,0.0001809702184070696,0.9435798863242572,0.0005496781607601429,0.0010737489389202153
6194,превосходно,0.0008933752881506513,0.00030966086605508644,0.3466190190867109,0.0012210038832284214,1.3667312040340671,-8.006923948778789e-05,0.0014609559974840627
6195,рассказала,0.00013239772275916854,0.00011612282477065742,0.8770756954927755,0.00013518257278600382,1.0210339722526869,0.0005412256705417015,0.0010852081037707713
6196,объяснила,0.00012621091328444105,0.00017694906631719227,1.4020108223003096,0.00010029674755090605,0.794675713381993,0.0005913127431301983,0.0010548736133545824
6197,миллион,0.00045534917733994413,0.0006524996820446464,1.432965544939413,0.00043171208728433476,0.9480901882952938,0.0006053947179641648,0.0010726876982627854
6198,советов,0.0002895426834172471,0.00024330496618613936,0.8403077684940958,0.0002943491504211373,1.0166002019017135,0.00047587216912150425,0.001094691573864999
6199,подумали,0.00022643722677502656,0.00042025403250333163,1.8559405557500002,0.0001569862135579399,0.693288006542808,0.0006666874820946903,0.001013994412186736
6200,ладно,0.00254649077979784,0.005806141238532871,2.2800558653480802,0.001229725339537196,0.4829097946448568,0.0022338026811456377,-0.00018302916919039599
6201,написали,0.0006867358516947528,0.0014653594554392484,2.1338036332644914,0.00041426917466678585,0.6032438435308666,0.0009606751961297287,0.0008230403739625188
6202,письмо,0.0006211556712626411,0.0012718214141548194,2.047508334858396,0.00038810480574046253,0.6248108545021421,0.000886572721199847,0.000861229579476443
